stocksymbol,weighted_avg_price
s56073,208.0
s56074,402.2768933290364
s56075,87.0
s56076,196.3232198904548
s56077,395.90296781653495
s56078,293.1759232334981
s56079,172.9603164942179
s5608,444.0
s56080,419.0
s56081,339.0
s56082,177.0
s56083,219.0
s56084,491.0
s56085,90.07577332986743
s56086,50.29438789298261
s56087,446.0
s56088,81.0
s56089,368.19806274396416
s5609,198.45971239443048
s56090,237.0
s56091,480.0
s56092,325.86875163569744
s56093,80.0
s56094,305.0
s56095,273.0
s56096,245.0
s56097,412.0
s56098,328.0
s56099,211.0
s561,395.0
s5610,325.0
s56100,316.0
s56101,301.0
s56102,266.72472163707494
s56103,474.01724724838306
s56104,425.2069987039437
s56105,364.0
s56106,214.0
s56107,203.0
s56108,107.14626288659794
s56109,445.0
s5611,250.0
s56110,103.89040571574381
s56111,148.0
s56112,453.391416467121
s56113,217.0
s56114,72.0
s56115,308.0
s56116,447.0
s56117,183.0
s56118,434.0
s56119,304.0
s5612,291.0
s56120,221.0
s56121,128.0
s56122,473.0
s56123,78.89454545454545
s56124,471.0
s56125,436.0
s56126,275.0
s56127,409.71084953940635
s56128,472.0
s56129,343.27457426169434
s5613,146.0
s56130,115.96526324263404
s56131,461.66465193830766
s56132,499.0
s56133,323.1129154269
s56134,79.0
s56135,274.0
s56136,120.0
s56137,316.78654684580476
s56138,240.0
s56139,115.0
s5614,317.0
s56140,138.0
s56141,427.07973752237024
s56142,160.26760095383293
s56143,240.0
s56144,395.5442120521847
s56145,321.768439356615
s56146,485.19043788070337
s56147,325.0
s56148,430.2664835164835
s56149,82.0
s5615,260.0
s56150,342.0
s56151,127.43643096455652
s56152,249.0
s56153,370.0
s56154,470.0
s56155,460.0
s56156,91.0
s56157,312.0
s56158,118.25062611806798
s56159,418.0
s5616,321.85543875344814
s56160,78.519894097028
s56161,93.06806228730535
s56162,128.91188358932902
s56163,222.0
s56164,223.0
s56165,322.0
s56166,378.0
s56167,390.0
s56168,429.0
s56169,171.13668937969925
s5617,355.0
s56170,99.0
s56171,138.0
s56172,465.0
s56173,394.0
s56174,490.0
s56175,244.0
s56176,229.0
s56177,285.4646367199276
s56178,470.0
s56179,445.0
s5618,159.44528580663035
s56180,497.0
s56181,191.0
s56182,211.0
s56183,62.47265109338231
s56184,326.30902979019356
s56185,350.0
s56186,375.0
s56187,237.08528428093646
s56188,454.0
s56189,308.0
s5619,376.0
s56190,238.0
s56191,450.0
s56192,403.0
s56193,114.0
s56194,500.0
s56195,439.0
s56196,204.0
s56197,274.57026944274344
s56198,130.0
s56199,212.0
s562,110.90308585395661
s5620,176.0
s56200,212.06422600782986
s56201,419.86792799412194
s56202,203.0
s56203,88.70224719101124
s56204,427.83826259126346
s56205,434.0
s56206,442.0
s56207,99.0
s56208,424.0
s56209,440.0
s5621,225.0
s56210,136.0
s56211,375.0
s56212,316.81973434535104
s56213,166.0
s56214,395.0
s56215,455.24171597633136
s56216,173.0
s56217,230.70510008225938
s56218,462.0
s56219,127.0
s5622,143.0
s56220,369.54453229897064
s56221,81.0
s56222,214.0
s56223,474.56564283772764
s56224,236.0
s56225,200.0
s56226,293.4215004669503
s56227,138.0
s56228,222.43610492339866
s56229,94.25173685564799
s5623,330.0
s56230,303.0
s56231,186.0
s56232,51.067034839316136
s56233,133.0
s56234,249.0
s56235,80.72725385733065
s56236,263.0
s56237,338.0
s56238,255.0
s56239,93.0
s5624,86.0
s56240,305.712556441541
s56241,274.0
s56242,195.22459623149393
s56243,67.0
s56244,385.23350953803725
s56245,123.0
s56246,143.0
s56247,274.0
s56248,201.0
s56249,269.9713055954089
s5625,208.0
s56250,354.41999809178515
s56251,464.1751889917608
s56252,437.0
s56253,173.13656758272575
s56254,109.0
s56255,450.0
s56256,354.0
s56257,473.0
s56258,128.0
s56259,77.0
s5626,95.0
s56260,347.0
s56261,442.0
s56262,109.0
s56263,76.0
s56264,281.0
s56265,333.70750081886666
s56266,452.0
s56267,96.0
s56268,344.0
s56269,471.0
s5627,273.7251293359342
s56270,427.0
s56271,286.0
s56272,217.5908822951464
s56273,211.0
s56274,496.0
s56275,363.0
s56276,195.0
s56277,159.0
s56278,455.0
s56279,241.75233291298866
s5628,99.0
s56280,435.0
s56281,167.0
s56282,495.0
s56283,412.0
s56284,265.0
s56285,185.0
s56286,74.55937948116282
s56287,210.0
s56288,80.0
s56289,321.0
s5629,428.0
s56290,277.8182975627501
s56291,441.0
s56292,191.15174647235716
s56293,396.0
s56294,293.0
s56295,366.0
s56296,223.0
s56297,171.0
s56298,241.0
s56299,475.0
s563,81.50503207950686
s5630,113.38587206626784
s56300,498.0
s56301,55.53024500288547
s56302,291.0
s56303,274.0
s56304,345.0
s56305,150.0
s56306,54.0
s56307,193.0
s56308,429.0
s56309,80.0
s5631,360.0
s56310,60.00856793145655
s56311,207.4292731829574
s56312,130.0
s56313,303.6325243143783
s56314,76.0
s56315,68.0
s56316,155.0
s56317,427.0
s56318,58.0
s56319,165.0
s5632,120.0
s56320,148.0
s56321,352.0
s56322,229.0
s56323,499.0
s56324,191.0
s56325,314.0
s56326,284.0
s56327,289.00317042531555
s56328,258.0
s56329,270.45287672198145
s5633,324.0
s56330,331.0
s56331,382.42393857271907
s56332,181.0
s56333,192.0
s56334,133.0
s56335,322.0
s56336,400.5930440861624
s56337,385.5009009009009
s56338,350.0
s56339,66.0
s5634,372.0
s56340,410.0
s56341,129.0
s56342,241.0
s56343,64.0
s56344,179.30485454300955
s56345,207.6448132780083
s56346,383.0
s56347,156.0
s56348,51.0
s56349,73.0
s5635,86.59427523683406
s56350,115.0
s56351,379.0
s56352,266.0
s56353,500.0
s56354,256.0
s56355,137.0
s56356,357.0
s56357,486.0
s56358,400.0
s56359,304.59066564651874
s5636,217.10435663627152
s56360,409.0
s56361,369.0
s56362,297.0
s56363,53.0
s56364,87.0
s56365,435.6500490585432
s56366,286.1447644478352
s56367,74.0
s56368,231.0
s56369,354.0
s5637,496.0
s56370,420.0
s56371,136.0
s56372,256.0
s56373,64.0
s56374,295.0
s56375,281.97012929112793
s56376,191.0
s56377,211.0
s56378,405.0
s56379,442.78220650251666
s5638,351.0
s56380,496.99302200751475
s56381,195.0
s56382,300.57408371124825
s56383,301.0
s56384,413.0
s56385,398.0
s56386,399.0
s56387,480.0
s56388,500.0
s56389,139.0
s5639,232.96275806233976
s56390,53.0
s56391,338.1964976120082
s56392,304.95140620968436
s56393,131.0
s56394,272.23903229540457
s56395,177.41497461928935
s56396,84.2190582731618
s56397,199.0
s56398,420.0
s56399,389.46008140262995
s564,164.8059371933268
s5640,362.0031839890835
s56400,424.0
s56401,88.0
s56402,172.0
s56403,285.435945704944
s56404,82.15267090442734
s56405,435.0
s56406,216.0
s56407,444.7193301783764
s56408,239.0
s56409,215.0
s5641,114.0
s56410,59.0
s56411,416.0
s56412,67.0
s56413,52.0
s56414,395.0
s56415,153.0
s56416,482.0
s56417,97.45434723357863
s56418,62.0
s56419,414.0
s5642,448.0
s56420,343.0
s56421,217.0
s56422,131.0
s56423,210.0
s56424,155.66395338874133
s56425,197.35235318617242
s56426,423.0
s56427,111.0
s56428,418.0
s56429,472.0
s5643,103.0
s56430,455.1011807447775
s56431,177.19858490566037
s56432,269.0
s56433,428.0
s56434,451.06474301172227
s56435,463.0
s56436,446.0
s56437,86.0
s56438,51.0
s56439,141.05755755755754
s5644,203.0
s56440,379.0
s56441,449.0
s56442,151.0
s56443,481.0
s56444,308.0
s56445,290.0
s56446,410.9789683280443
s56447,57.0
s56448,357.0
s56449,74.88771129594848
s5645,489.0628422425033
s56450,418.1034232782924
s56451,285.0
s56452,249.0
s56453,178.0
s56454,412.0
s56455,60.0
s56456,188.0
s56457,325.0
s56458,211.0
s56459,151.0
s5646,373.71088332830874
s56460,388.0
s56461,64.47075765591019
s56462,96.0
s56463,381.0571607254534
s56464,157.0
s56465,323.0
s56466,285.0
s56467,495.0
s56468,267.0
s56469,123.80347226281638
s5647,423.0
s56470,433.0
s56471,75.0
s56472,430.0758670003575
s56473,433.0
s56474,475.0
s56475,67.0
s56476,307.0
s56477,395.8421155921892
s56478,418.7619435597363
s56479,398.11736930860036
s5648,103.0
s56480,205.00451127819548
s56481,347.0
s56482,474.0163890017608
s56483,357.0
s56484,234.92567771538972
s56485,464.88726207906296
s56486,496.0
s56487,178.0
s56488,354.0
s56489,386.0
s5649,448.0
s56490,368.0
s56491,50.0
s56492,102.4123838645184
s56493,176.0
s56494,360.0
s56495,222.0
s56496,445.0
s56497,52.0
s56498,208.06600195079656
s56499,323.0
s565,143.0
s5650,386.57181809329046
s56500,102.0
s56501,265.0
s56502,147.0
s56503,332.0
s56504,221.0
s56505,126.0
s56506,181.0
s56507,210.40233556243138
s56508,275.0
s56509,254.0
s5651,89.01403433013063
s56510,320.0
s56511,90.0
s56512,236.0
s56513,390.8570044906225
s56514,230.0
s56515,482.04551539491297
s56516,378.0
s56517,79.0
s56518,366.115511189118
s56519,346.0
s5652,496.0
s56520,158.0
s56521,342.92493131868133
s56522,221.0
s56523,156.0
s56524,69.0
s56525,478.0
s56526,161.0
s56527,297.0
s56528,467.0
s56529,488.0
s5653,103.0
s56530,243.0
s56531,115.0
s56532,302.0
s56533,459.8610073425222
s56534,277.0
s56535,423.0
s56536,281.37214668314795
s56537,376.0
s56538,105.0
s56539,121.0
s5654,380.5684133915575
s56540,314.0
s56541,476.0
s56542,353.0
s56543,220.0
s56544,272.0
s56545,392.2392057989285
s56546,478.0
s56547,156.0
s56548,386.8549307253464
s56549,499.0
s5655,175.73746397694524
s56550,108.0
s56551,82.23316870288537
s56552,304.0
s56553,386.0
s56554,257.0
s56555,276.0110325318246
s56556,108.0
s56557,221.0
s56558,355.0
s56559,329.0526280186701
s5656,178.0
s56560,411.6426869938066
s56561,488.86803185438
s56562,420.0
s56563,398.0658628485305
s56564,291.0
s56565,117.17536723923493
s56566,186.0
s56567,294.82860092927206
s56568,360.0
s56569,343.0
s5657,239.66555740432614
s56570,230.40915151940487
s56571,89.70527944304777
s56572,192.0
s56573,425.99527067820486
s56574,141.0
s56575,246.0
s56576,388.0
s56577,359.65110646262247
s56578,59.0
s56579,450.0097074642529
s5658,55.0
s56580,121.0
s56581,444.5302144249513
s56582,454.0
s56583,183.0
s56584,108.0
s56585,172.0
s56586,340.0
s56587,187.0
s56588,472.0
s56589,326.5453884377651
s5659,166.34922600619194
s56590,75.0
s56591,344.0
s56592,445.0
s56593,69.0
s56594,493.25466284074605
s56595,345.0
s56596,419.0
s56597,376.0
s56598,198.0
s56599,281.92248856647217
s566,319.0
s5660,209.0
s56600,415.0
s56601,303.0
s56602,163.0
s56603,185.0
s56604,320.0
s56605,473.0
s56606,217.0
s56607,219.0
s56608,58.904925605629266
s56609,193.0
s5661,252.0
s56610,376.0
s56611,225.0
s56612,402.7463499133878
s56613,296.0
s56614,227.0
s56615,373.56899292009825
s56616,177.0
s56617,71.03661736641222
s56618,278.3978401101689
s56619,203.0
s5662,88.0
s56620,349.0
s56621,300.25572445641717
s56622,443.9221486038807
s56623,199.0
s56624,394.51458205542855
s56625,83.0
s56626,196.0
s56627,288.0
s56628,79.57679686673018
s56629,292.0
s5663,56.0
s56630,429.0
s56631,149.0
s56632,310.5419651995906
s56633,239.0
s56634,276.0
s56635,276.0
s56636,196.0
s56637,445.29087378640776
s56638,254.0
s56639,247.0
s5664,240.0
s56640,347.0
s56641,493.0
s56642,313.0
s56643,324.0
s56644,440.0
s56645,341.0
s56646,314.0
s56647,203.0
s56648,164.0
s56649,459.43565217391307
s5665,187.0
s56650,313.0
s56651,59.0
s56652,254.0
s56653,128.0
s56654,297.8115405955243
s56655,201.0
s56656,187.0
s56657,479.3799601377061
s56658,327.0
s56659,148.0
s5666,284.0
s56660,284.0
s56661,167.63139674894643
s56662,201.0
s56663,401.0
s56664,334.4694596711042
s56665,181.68323038628193
s56666,86.0
s56667,61.0
s56668,497.0
s56669,420.0
s5667,323.0
s56670,143.0
s56671,277.3993331623493
s56672,276.0
s56673,219.2355534259703
s56674,281.0
s56675,336.0
s56676,432.0
s56677,273.0
s56678,173.52670635947882
s56679,224.74988722046788
s5668,217.0
s56680,191.8872395600465
s56681,55.0
s56682,410.0
s56683,393.78831460674155
s56684,183.0
s56685,411.0
s56686,150.97597042513863
s56687,273.0
s56688,429.0
s56689,330.77341659232826
s5669,470.7640786404532
s56690,364.0
s56691,233.0
s56692,219.0
s56693,361.2571225745386
s56694,229.0
s56695,317.0
s56696,122.80767425486975
s56697,215.0
s56698,338.6477306883078
s56699,158.0
s567,211.5845147219193
s5670,297.0
s56700,271.68877057115196
s56701,309.0
s56702,174.61846200561754
s56703,314.50545663411833
s56704,275.0
s56705,145.0
s56706,455.0
s56707,460.0
s56708,408.0
s56709,298.87228947718506
s5671,215.8975349766822
s56710,436.0326462395543
s56711,360.0
s56712,444.0
s56713,180.0
s56714,420.4671153846154
s56715,381.0
s56716,330.0
s56717,203.0
s56718,238.88360570879243
s56719,103.0
s5672,445.0
s56720,360.0
s56721,212.0
s56722,481.4193007239979
s56723,401.0
s56724,175.0
s56725,363.0
s56726,279.0
s56727,371.0
s56728,209.0
s56729,406.0
s5673,65.0
s56730,352.0
s56731,314.0
s56732,126.0
s56733,60.0
s56734,463.0
s56735,334.0
s56736,306.0
s56737,475.0748736793753
s56738,379.5715749914588
s56739,132.49392299851016
s5674,442.532388395814
s56740,307.24451259847257
s56741,271.0
s56742,427.0
s56743,462.6234120859551
s56744,486.0
s56745,135.0
s56746,299.0
s56747,440.0
s56748,359.95891243259666
s56749,447.0
s5675,137.2714022052908
s56750,182.0
s56751,386.0
s56752,171.0
s56753,363.0
s56754,135.0
s56755,246.0
s56756,226.0
s56757,99.91473666151998
s56758,94.0
s56759,126.0
s5676,228.0
s56760,215.0
s56761,476.0
s56762,95.96750308515014
s56763,214.1085383502171
s56764,333.48949919224555
s56765,256.00939702427564
s56766,130.997461928934
s56767,82.009062170706
s56768,286.0
s56769,120.0
s5677,420.0
s56770,244.0
s56771,475.0
s56772,115.0
s56773,319.0
s56774,208.0
s56775,264.0
s56776,221.0
s56777,425.0
s56778,282.0
s56779,204.93264052905053
s5678,51.21089255891631
s56780,299.0
s56781,348.0
s56782,144.0
s56783,145.0
s56784,161.0
s56785,82.95669949823453
s56786,84.15827756764621
s56787,302.0
s56788,284.0
s56789,460.0
s5679,208.0
s56790,261.8225678692302
s56791,160.42833284212594
s56792,490.0
s56793,375.0
s56794,204.0
s56795,410.9846153846154
s56796,261.0
s56797,114.07707129094412
s56798,201.0
s56799,159.0
s568,169.0
s5680,222.0
s56800,452.41099815157116
s56801,144.54507764209256
s56802,82.9907276758718
s56803,180.0
s56804,244.81034482758622
s56805,288.0
s56806,413.4140049140049
s56807,56.67202765669623
s56808,147.71792964183228
s56809,476.0
s5681,433.84771654378613
s56810,99.0
s56811,499.80507477734835
s56812,89.0
s56813,177.44072603516733
s56814,434.0
s56815,165.0
s56816,271.0
s56817,330.0
s56818,214.8925407259217
s56819,282.0632256933795
s5682,196.27871529667937
s56820,444.02723667327655
s56821,175.4541728152156
s56822,274.7288713439799
s56823,70.0
s56824,121.0
s56825,348.1938775510204
s56826,311.0
s56827,321.1895363675032
s56828,335.0
s56829,143.0
s5683,298.2780475959203
s56830,432.0
s56831,458.0
s56832,62.0
s56833,335.0
s56834,297.0
s56835,58.0
s56836,432.06873419113606
s56837,139.71883116883117
s56838,280.0
s56839,193.0
s5684,395.0
s56840,481.0
s56841,137.0
s56842,374.0
s56843,464.0
s56844,185.0
s56845,159.60092183599002
s56846,157.78637413394918
s56847,467.0
s56848,342.0
s56849,252.87797270955167
s5685,322.0
s56850,486.44082873550275
s56851,75.93207699654691
s56852,111.0
s56853,401.0
s56854,203.66649457924626
s56855,282.0
s56856,55.0
s56857,91.83188996434029
s56858,353.683971232537
s56859,206.0
s5686,241.26792452830188
s56860,156.0
s56861,198.31287869021529
s56862,161.0
s56863,480.25098039215686
s56864,152.0
s56865,62.0
s56866,443.0
s56867,67.15126169549193
s56868,76.49412685982772
s56869,318.0
s5687,199.0
s56870,485.0
s56871,256.23960453620236
s56872,457.0
s56873,121.6162328367704
s56874,144.0
s56875,311.0
s56876,375.0
s56877,311.65227086022765
s56878,117.0
s56879,158.0
s5688,276.0
s56880,251.0
s56881,496.0
s56882,97.0
s56883,280.0
s56884,186.0
s56885,145.0
s56886,207.0
s56887,480.0
s56888,485.0
s56889,257.0
s5689,399.0
s56890,221.0
s56891,492.0
s56892,317.0
s56893,494.0
s56894,404.6727446584015
s56895,417.2245028864657
s56896,333.4044621513944
s56897,237.0
s56898,153.0
s56899,256.20038350910835
s569,297.0
s5690,500.0
s56900,499.0
s56901,417.0
s56902,164.0
s56903,356.26526082130965
s56904,391.0
s56905,231.0
s56906,399.0
s56907,174.9056860228045
s56908,97.0
s56909,403.0
s5691,484.0
s56910,154.0
s56911,331.0
s56912,483.0
s56913,179.87637130801687
s56914,176.0
s56915,78.0
s56916,224.0
s56917,215.0
s56918,389.0
s56919,235.58464832289272
s5692,170.0
s56920,146.02919641222772
s56921,429.0
s56922,353.0
s56923,310.756454478938
s56924,285.98638554855114
s56925,476.0
s56926,192.0
s56927,206.0
s56928,413.0
s56929,245.0
s5693,119.0
s56930,319.0
s56931,262.0
s56932,346.0
s56933,243.98532721967487
s56934,499.0
s56935,423.0
s56936,424.0
s56937,231.0
s56938,248.0
s56939,187.0
s5694,293.0
s56940,285.0
s56941,357.0946996466431
s56942,386.0
s56943,140.27790049437257
s56944,216.43666852990498
s56945,160.0
s56946,219.03279320987653
s56947,443.0
s56948,485.7842446520651
s56949,196.0
s5695,65.0
s56950,271.0
s56951,466.0135093878797
s56952,287.0
s56953,335.2918750762474
s56954,362.0
s56955,311.0
s56956,354.7049531261534
s56957,151.9387755102041
s56958,107.0
s56959,137.0
s5696,460.0
s56960,80.0
s56961,274.7006263581746
s56962,266.59919870560134
s56963,165.0
s56964,358.0
s56965,462.0
s56966,379.90989399293284
s56967,457.0
s56968,237.0
s56969,59.0
s5697,80.72354976265186
s56970,165.0
s56971,316.0
s56972,292.0
s56973,452.4888935021798
s56974,370.0
s56975,267.0
s56976,203.0
s56977,239.0
s56978,348.88954076471776
s56979,475.0
s5698,334.0
s56980,195.85864458071197
s56981,114.0
s56982,340.7394558511176
s56983,300.0
s56984,410.0
s56985,348.0
s56986,150.0
s56987,290.0
s56988,312.0
s56989,125.0
s5699,310.0
s56990,226.0
s56991,72.71537970644543
s56992,263.81863141803797
s56993,63.0
s56994,243.36139550048907
s56995,442.0
s56996,333.0
s56997,439.47463296784986
s56998,456.47871063083034
s56999,404.0
s57,283.0
s570,383.0
s5700,253.593984962406
s57000,404.0
s57001,187.0
s57002,216.0
s57003,495.0
s57004,378.0
s57005,63.777653443741954
s57006,332.0
s57007,443.0
s57008,488.0
s57009,466.0
s5701,213.0
s57010,473.0
s57011,147.0
s57012,193.0
s57013,57.484497726333196
s57014,331.0
s57015,493.0
s57016,199.0
s57017,374.6027829579687
s57018,457.8002640974226
s57019,252.0
s5702,472.3757206918642
s57020,82.0
s57021,113.26662091447199
s57022,378.0
s57023,449.0
s57024,319.0
s57025,450.0295591182365
s57026,198.0
s57027,498.0
s57028,239.62618323191344
s57029,425.0
s5703,185.0
s57030,141.0
s57031,200.3803122738083
s57032,316.0
s57033,85.0
s57034,487.0
s57035,475.0
s57036,249.0
s57037,244.62840225384394
s57038,405.00613496932516
s57039,141.88208616780045
s5704,443.62327062804815
s57040,202.990832416575
s57041,173.0693087786972
s57042,229.0
s57043,102.76759014951627
s57044,291.0
s57045,97.0
s57046,433.0
s57047,191.0
s57048,193.0
s57049,52.0
s5705,270.8085225158169
s57050,234.59910198845412
s57051,173.0
s57052,64.0
s57053,350.0
s57054,387.0
s57055,231.0
s57056,349.0
s57057,305.0
s57058,283.0
s57059,421.09886439545755
s5706,487.06686384282244
s57060,292.0
s57061,440.0
s57062,186.8852117145707
s57063,117.0
s57064,494.92215077301955
s57065,370.0
s57066,447.0
s57067,108.57657470787527
s57068,421.0
s57069,459.0
s5707,458.0
s57070,464.0
s57071,150.94305694305694
s57072,419.91238159675237
s57073,191.0
s57074,254.0
s57075,80.0
s57076,421.0
s57077,177.81890812250333
s57078,242.0
s57079,212.60876446730637
s5708,225.0
s57080,126.13370473537604
s57081,146.0
s57082,256.3645114420632
s57083,460.0
s57084,77.0
s57085,392.3666772857598
s57086,206.45031674208144
s57087,61.0
s57088,223.14234998701187
s57089,434.0
s5709,483.0
s57090,484.4523060445813
s57091,97.0
s57092,255.0
s57093,477.0
s57094,157.0
s57095,350.1980990495248
s57096,170.0
s57097,122.07862407862407
s57098,198.0
s57099,169.0
s571,202.71974965229487
s5710,74.0
s57100,152.9953636243211
s57101,404.0
s57102,173.0
s57103,473.30486410414284
s57104,346.0
s57105,219.0
s57106,395.7145482821999
s57107,319.5568938503721
s57108,141.0
s57109,319.0
s5711,306.0
s57110,251.0
s57111,452.0
s57112,479.0
s57113,356.0
s57114,226.35242351323478
s57115,260.0
s57116,141.64568867012395
s57117,339.0
s57118,224.0
s57119,374.0
s5712,433.0
s57120,325.0
s57121,449.90439387433804
s57122,218.0
s57123,151.0
s57124,235.0
s57125,145.56243272335846
s57126,379.0
s57127,129.0
s57128,76.0
s57129,248.0
s5713,468.0
s57130,142.0
s57131,407.7900586330621
s57132,461.0
s57133,75.0
s57134,301.0
s57135,250.0
s57136,80.0
s57137,288.0
s57138,209.04773283267906
s57139,184.58724534986715
s5714,310.0
s57140,160.0
s57141,267.0
s57142,240.40200474808756
s57143,473.2746697113032
s57144,297.0
s57145,110.10267288926602
s57146,65.0
s57147,274.38190753184233
s57148,143.0
s57149,378.0
s5715,299.0
s57150,396.1274280831672
s57151,54.0
s57152,334.8821003963012
s57153,221.75467131922557
s57154,53.76298091187815
s57155,247.0
s57156,338.0
s57157,241.0
s57158,417.0
s57159,296.0
s5716,212.87968720557754
s57160,446.0
s57161,319.0
s57162,392.0
s57163,308.0
s57164,378.0
s57165,486.56914308569145
s57166,193.31984242620473
s57167,486.0
s57168,286.0
s57169,276.0
s5717,277.0
s57170,437.0
s57171,367.0
s57172,384.0
s57173,172.49473202015574
s57174,294.0
s57175,381.97128057176576
s57176,235.0
s57177,451.0
s57178,360.0
s57179,103.0
s5718,381.0
s57180,213.0
s57181,286.0
s57182,464.6869604725125
s57183,473.0
s57184,268.26901294498384
s57185,499.0
s57186,360.0
s57187,327.0
s57188,349.0
s57189,424.0
s5719,76.0
s57190,186.51047778709136
s57191,362.0
s57192,464.0
s57193,162.0
s57194,76.0
s57195,472.0
s57196,212.0
s57197,401.0
s57198,190.0
s57199,493.6272014309301
s572,415.0
s5720,272.7794893144602
s57200,185.0
s57201,423.0
s57202,455.0
s57203,159.0
s57204,376.0
s57205,151.0
s57206,453.0
s57207,372.26796970178503
s57208,229.0
s57209,162.0
s5721,302.0
s57210,449.0
s57211,494.0
s57212,312.0
s57213,189.0
s57214,255.5036154394541
s57215,348.0
s57216,101.63204650142575
s57217,262.0
s57218,341.0
s57219,295.0
s5722,120.0
s57220,257.0
s57221,313.72562620423895
s57222,346.0
s57223,94.0
s57224,137.0
s57225,340.0
s57226,472.0
s57227,457.00968002151114
s57228,305.1477774007465
s57229,467.0
s5723,163.0
s57230,139.4565563335455
s57231,467.0
s57232,76.0
s57233,324.9862150452934
s57234,376.0
s57235,109.0
s57236,199.42969803880877
s57237,166.9234055235446
s57238,98.54537459022947
s57239,239.0
s5724,234.0
s57240,473.3412130046264
s57241,253.0
s57242,358.0
s57243,107.0
s57244,289.0
s57245,300.0
s57246,419.0
s57247,195.0
s57248,290.0
s57249,463.0
s5725,208.0
s57250,459.0
s57251,84.0
s57252,480.40473977695166
s57253,153.0
s57254,447.0
s57255,100.78068599109305
s57256,176.16733771972895
s57257,473.0
s57258,188.0
s57259,334.0
s5726,303.66506898115165
s57260,406.0
s57261,434.0
s57262,114.0
s57263,257.0
s57264,242.38386808129874
s57265,361.0
s57266,330.0
s57267,357.0
s57268,482.0
s57269,107.0
s5727,139.0
s57270,495.0
s57271,280.0
s57272,67.98590864917395
s57273,390.0
s57274,167.0
s57275,155.0
s57276,408.0
s57277,458.0
s57278,140.0
s57279,91.0
s5728,93.85043644098877
s57280,118.1939858490566
s57281,407.3100009320533
s57282,196.0
s57283,211.0
s57284,401.9246827670896
s57285,400.0
s57286,249.0
s57287,389.0
s57288,238.0
s57289,407.0
s5729,79.0
s57290,419.0
s57291,394.0
s57292,114.0
s57293,345.0
s57294,420.0
s57295,94.0
s57296,280.0
s57297,264.0
s57298,231.0
s57299,231.0
s573,235.0
s5730,255.87011884550085
s57300,122.0
s57301,361.2409361364538
s57302,165.0
s57303,187.0
s57304,189.60405308095875
s57305,174.0
s57306,361.9645293315143
s57307,480.6470645792564
s57308,380.0
s57309,57.0
s5731,128.5897508379437
s57310,255.0
s57311,461.89853796019025
s57312,51.0
s57313,340.0
s57314,468.94448846627927
s57315,216.0
s57316,458.0
s57317,360.0
s57318,330.9442111157777
s57319,493.5182393729273
s5732,320.7845674201091
s57320,329.83277140930545
s57321,148.38959081952012
s57322,191.0
s57323,321.64774044032447
s57324,475.81012059588556
s57325,313.0
s57326,195.0
s57327,232.0
s57328,173.0
s57329,153.0
s5733,327.5078939529342
s57330,379.0
s57331,140.3842179426961
s57332,352.0
s57333,375.0
s57334,78.0
s57335,94.0
s57336,355.0
s57337,125.333935380293
s57338,170.9649480593971
s57339,235.0
s5734,424.13550358444
s57340,129.0
s57341,478.0
s57342,332.0
s57343,405.0
s57344,491.0
s57345,484.0
s57346,367.0
s57347,192.0
s57348,343.8422539060721
s57349,222.0
s5735,180.0
s57350,80.9390284757119
s57351,429.528263795424
s57352,211.99193420844537
s57353,357.0
s57354,403.0151515151515
s57355,351.0
s57356,227.60772810034393
s57357,448.0
s57358,98.0
s57359,127.0
s5736,361.0
s57360,150.0
s57361,378.0
s57362,256.0
s57363,467.05888302550574
s57364,134.0
s57365,267.0
s57366,88.0
s57367,398.0
s57368,222.0
s57369,385.80633484162894
s5737,185.0
s57370,112.0
s57371,210.0
s57372,356.24754305731244
s57373,270.0
s57374,190.0
s57375,165.0
s57376,313.0
s57377,123.0
s57378,177.0
s57379,184.0
s5738,484.6646841673503
s57380,127.0
s57381,346.0
s57382,102.34757686294945
s57383,380.0
s57384,454.5927461139896
s57385,402.0
s57386,308.0
s57387,156.0
s57388,344.4522986978475
s57389,245.0
s5739,191.23592006228913
s57390,491.0
s57391,398.0
s57392,443.0
s57393,466.0
s57394,167.0
s57395,480.0
s57396,111.0
s57397,440.25176998791227
s57398,82.0
s57399,317.97251886658125
s574,169.0
s5740,141.0
s57400,454.0
s57401,346.0
s57402,326.0
s57403,134.0
s57404,59.4887400392655
s57405,376.3560934062034
s57406,357.0
s57407,171.0040637699281
s57408,147.0
s57409,155.5317051801555
s5741,387.0
s57410,340.0
s57411,53.13134174607262
s57412,387.0
s57413,278.742801838858
s57414,126.0
s57415,358.0
s57416,489.0
s57417,392.0
s57418,459.0
s57419,94.76691077278859
s5742,67.0
s57420,104.0
s57421,290.0
s57422,326.0
s57423,292.0
s57424,360.0
s57425,218.0
s57426,289.0
s57427,108.72192886320613
s57428,326.0
s57429,149.49886835156545
s5743,378.0
s57430,477.0
s57431,275.0
s57432,143.0
s57433,165.0
s57434,478.0
s57435,133.0
s57436,194.0
s57437,350.0
s57438,404.0
s57439,280.0
s5744,495.0
s57440,122.0
s57441,148.0
s57442,65.0
s57443,417.0
s57444,453.0
s57445,333.0
s57446,237.0
s57447,409.8741818181818
s57448,135.0
s57449,240.0
s5745,434.602984660876
s57450,85.0
s57451,144.13515441850984
s57452,353.86384233618645
s57453,275.0
s57454,106.0
