stocksymbol,time,quantity,price,stock_name
s12095,81114,9125,55,Stock_12095
s30385,81115,4940,230,Stock_30385
s8753,81116,4446,310,Stock_8753
s18225,81117,8218,110,Stock_18225
s40787,81118,8082,137,Stock_40787
s40842,81119,1283,295,Stock_40842
s3670,81120,4210,208,Stock_3670
s30028,81121,4503,306,Stock_30028
s24383,81122,9678,452,Stock_24383
s40957,81123,4147,198,Stock_40957
s7134,81124,1107,382,Stock_7134
s36220,81125,9425,309,Stock_36220
s38425,81126,9865,454,Stock_38425
s19534,81127,7826,219,Stock_19534
s40295,81128,3452,453,Stock_40295
s33443,81129,2141,242,Stock_33443
s40645,81130,447,202,Stock_40645
s10389,81131,9769,483,Stock_10389
s46160,81132,1736,324,Stock_46160
s6563,81133,4413,109,Stock_6563
s42008,81134,7052,65,Stock_42008
s30669,81135,6391,467,Stock_30669
s12109,81136,1800,469,Stock_12109
s20809,81137,404,336,Stock_20809
s39457,81138,8981,110,Stock_39457
s29961,81139,5828,264,Stock_29961
s6289,81140,132,134,Stock_6289
s47786,81141,1189,119,Stock_47786
s45427,81142,9145,193,Stock_45427
s4758,81143,8050,388,Stock_4758
s38529,81144,6658,61,Stock_38529
s19591,81145,2482,50,Stock_19591
s38051,81146,8761,452,Stock_38051
s17787,81147,6065,228,Stock_17787
s26742,81148,7799,432,Stock_26742
s28723,81149,530,138,Stock_28723
s33118,81150,9202,96,Stock_33118
s20723,81151,1136,322,Stock_20723
s12722,81152,9845,144,Stock_12722
s34061,81153,9299,148,Stock_34061
s48051,81154,3499,289,Stock_48051
s35275,81155,6128,218,Stock_35275
s29958,81156,4957,124,Stock_29958
s45644,81157,2737,395,Stock_45644
s33414,81158,6340,451,Stock_33414
s40217,81159,637,365,Stock_40217
s47242,81160,5233,419,Stock_47242
s5593,81161,169,470,Stock_5593
s8370,81162,3109,427,Stock_8370
s31529,81163,435,264,Stock_31529
s41329,81164,506,207,Stock_41329
s2687,81165,5497,361,Stock_2687
s49935,81166,7636,347,Stock_49935
s47124,81167,5711,405,Stock_47124
s45244,81168,1952,428,Stock_45244
s48091,81169,1491,214,Stock_48091
s970,81170,3254,458,Stock_970
s37555,81171,3594,363,Stock_37555
s9277,81172,7072,369,Stock_9277
s8480,81173,3598,454,Stock_8480
s31992,81174,3576,460,Stock_31992
s23835,81175,614,428,Stock_23835
s3182,81176,3460,474,Stock_3182
s11567,81177,2540,327,Stock_11567
s28701,81178,1033,294,Stock_28701
s49735,81179,149,338,Stock_49735
s41741,81180,2084,485,Stock_41741
s38100,81181,9929,396,Stock_38100
s32607,81182,4382,422,Stock_32607
s35933,81183,1323,63,Stock_35933
s38612,81184,6680,430,Stock_38612
s46304,81185,5068,485,Stock_46304
s41185,81186,7833,253,Stock_41185
s28565,81187,6341,172,Stock_28565
s34281,81188,8024,418,Stock_34281
s2954,81189,1179,292,Stock_2954
s22071,81190,4536,401,Stock_22071
s39811,81191,2720,404,Stock_39811
s28769,81192,6034,428,Stock_28769
s10140,81193,8136,419,Stock_10140
s18942,81194,4756,168,Stock_18942
s48885,81195,9496,303,Stock_48885
s26932,81196,9872,344,Stock_26932
s29503,81197,2476,422,Stock_29503
s37458,81198,9350,425,Stock_37458
s843,81199,7404,433,Stock_843
s30693,81200,8941,96,Stock_30693
s16527,81201,5326,152,Stock_16527
s15410,81202,1333,181,Stock_15410
s37408,81203,342,301,Stock_37408
s42216,81204,5167,188,Stock_42216
s44865,81205,2890,363,Stock_44865
s18674,81206,2900,479,Stock_18674
s7233,81207,6064,294,Stock_7233
s14425,81208,4051,252,Stock_14425
s26887,81209,7122,275,Stock_26887
s35616,81210,8423,107,Stock_35616
s20945,81211,3323,282,Stock_20945
s38089,81212,4000,146,Stock_38089
s49829,81213,9748,270,Stock_49829
s30617,81214,6611,471,Stock_30617
s394,81215,6118,450,Stock_394
s34392,81216,304,283,Stock_34392
s8003,81217,100,262,Stock_8003
s8214,81218,8130,246,Stock_8214
s3548,81219,2129,266,Stock_3548
s10748,81220,8397,327,Stock_10748
s13156,81221,8797,99,Stock_13156
s33261,81222,5169,227,Stock_33261
s27970,81223,3553,468,Stock_27970
s39790,81224,9914,230,Stock_39790
s686,81225,9389,191,Stock_686
s46227,81226,9176,258,Stock_46227
s25975,81227,1986,420,Stock_25975
s42228,81228,4318,250,Stock_42228
s40435,81229,7499,354,Stock_40435
s31297,81230,2055,288,Stock_31297
s416,81231,9536,200,Stock_416
s14076,81232,3386,374,Stock_14076
s43917,81233,9478,457,Stock_43917
s28881,81234,5878,196,Stock_28881
s22747,81235,9984,149,Stock_22747
s21712,81236,8592,448,Stock_21712
s29903,81237,7459,87,Stock_29903
s10229,81238,2213,473,Stock_10229
s46532,81239,8762,389,Stock_46532
s28964,81240,4050,198,Stock_28964
s3268,81241,5581,405,Stock_3268
s32270,81242,9820,423,Stock_32270
s41706,81243,8893,306,Stock_41706
s16327,81244,216,69,Stock_16327
s13735,81245,7094,396,Stock_13735
s35354,81246,6400,160,Stock_35354
s45617,81247,4209,449,Stock_45617
s33452,81248,2632,110,Stock_33452
s11951,81249,8485,366,Stock_11951
s21024,81250,5329,330,Stock_21024
s2286,81251,8849,253,Stock_2286
s30780,81252,3824,103,Stock_30780
s21004,81253,4363,478,Stock_21004
s35263,81254,6592,81,Stock_35263
s237,81255,5459,105,Stock_237
s22524,81256,6367,114,Stock_22524
s28820,81257,3275,66,Stock_28820
s41513,81258,4509,273,Stock_41513
s26562,81259,3262,312,Stock_26562
s22576,81260,7886,187,Stock_22576
s3009,81261,5153,287,Stock_3009
s42935,81262,2578,63,Stock_42935
s30981,81263,6375,125,Stock_30981
s46341,81264,907,273,Stock_46341
s38991,81265,1924,175,Stock_38991
s34962,81266,8695,136,Stock_34962
s24792,81267,8993,226,Stock_24792
s29124,81268,6234,264,Stock_29124
s31044,81269,2675,90,Stock_31044
s49969,81270,7983,452,Stock_49969
s30211,81271,3454,331,Stock_30211
s35989,81272,1764,258,Stock_35989
s6336,81273,4990,106,Stock_6336
s34864,81274,8405,330,Stock_34864
s36330,81275,3019,361,Stock_36330
s44251,81276,5111,289,Stock_44251
s14606,81277,6330,322,Stock_14606
s1292,81278,3116,218,Stock_1292
s40720,81279,4887,303,Stock_40720
s24262,81280,7454,247,Stock_24262
s5235,81281,3309,459,Stock_5235
s26856,81282,2805,64,Stock_26856
s5479,81283,7047,316,Stock_5479
s12569,81284,9144,441,Stock_12569
s16702,81285,9013,122,Stock_16702
s35182,81286,1264,229,Stock_35182
s20153,81287,5657,80,Stock_20153
s21892,81288,5264,380,Stock_21892
s14086,81289,9450,489,Stock_14086
s36354,81290,5929,149,Stock_36354
s9212,81291,7774,386,Stock_9212
s5379,81292,1774,190,Stock_5379
s7144,81293,8259,197,Stock_7144
s47361,81294,4598,293,Stock_47361
s16111,81295,2725,154,Stock_16111
s23738,81296,2232,240,Stock_23738
s18315,81297,9365,164,Stock_18315
s45973,81298,4630,74,Stock_45973
s41045,81299,7311,177,Stock_41045
s47837,81300,189,107,Stock_47837
s7302,81301,1735,338,Stock_7302
s12439,81302,5328,390,Stock_12439
s14167,81303,8031,177,Stock_14167
s28024,81304,8312,322,Stock_28024
s14168,81305,3323,418,Stock_14168
s6061,81306,6368,261,Stock_6061
s6684,81307,6124,425,Stock_6684
s34826,81308,726,230,Stock_34826
s26109,81309,4200,378,Stock_26109
s5115,81310,6083,288,Stock_5115
s24378,81311,1093,94,Stock_24378
s16994,81312,7219,158,Stock_16994
s36319,81313,3806,325,Stock_36319
s26492,81314,6589,453,Stock_26492
s22175,81315,6056,371,Stock_22175
s43886,81316,7900,165,Stock_43886
s14888,81317,4708,74,Stock_14888
s33399,81318,9859,105,Stock_33399
s24764,81319,6614,209,Stock_24764
s8723,81320,4062,70,Stock_8723
s429,81321,513,335,Stock_429
s1522,81322,2202,493,Stock_1522
s45702,81323,3584,92,Stock_45702
s49357,81324,9947,89,Stock_49357
s16310,81325,1860,378,Stock_16310
s33101,81326,1753,138,Stock_33101
s37422,81327,5680,437,Stock_37422
s29428,81328,7251,252,Stock_29428
s33388,81329,1653,480,Stock_33388
s19182,81330,8093,245,Stock_19182
s44748,81331,2816,238,Stock_44748
s20440,81332,9816,401,Stock_20440
s10173,81333,349,137,Stock_10173
s38953,81334,8452,79,Stock_38953
s33875,81335,9931,260,Stock_33875
s48769,81336,5789,150,Stock_48769
s1332,81337,617,228,Stock_1332
s32196,81338,5205,197,Stock_32196
s49152,81339,317,151,Stock_49152
s40781,81340,9783,497,Stock_40781
s43964,81341,1687,76,Stock_43964
s44221,81342,6376,368,Stock_44221
s28399,81343,9783,159,Stock_28399
s35623,81344,8497,271,Stock_35623
s32379,81345,6606,441,Stock_32379
s38203,81346,1832,336,Stock_38203
s15364,81347,9614,346,Stock_15364
s42224,81348,4260,397,Stock_42224
s18173,81349,6643,312,Stock_18173
s26252,81350,5810,430,Stock_26252
s32100,81351,1419,113,Stock_32100
s34909,81352,1921,291,Stock_34909
s42093,81353,3423,123,Stock_42093
s36747,81354,4071,352,Stock_36747
s21143,81355,156,255,Stock_21143
s47381,81356,6110,75,Stock_47381
s24900,81357,3471,400,Stock_24900
s38669,81358,9468,463,Stock_38669
s18256,81359,5795,90,Stock_18256
s30355,81360,6741,373,Stock_30355
s44632,81361,9279,217,Stock_44632
s5555,81362,8098,274,Stock_5555
s28350,81363,4129,407,Stock_28350
s34592,81364,2587,399,Stock_34592
s36507,81365,9701,346,Stock_36507
s3942,81366,3272,436,Stock_3942
s17853,81367,1434,231,Stock_17853
s43909,81368,6054,469,Stock_43909
s25146,81369,5356,305,Stock_25146
s40154,81370,8276,274,Stock_40154
s45681,81371,6035,255,Stock_45681
s25070,81372,5282,323,Stock_25070
s24189,81373,1787,392,Stock_24189
s31381,81374,4826,486,Stock_31381
s42489,81375,5021,84,Stock_42489
s41033,81376,8797,304,Stock_41033
s29864,81377,3815,167,Stock_29864
s17308,81378,3730,204,Stock_17308
s27914,81379,7595,393,Stock_27914
s37873,81380,1269,369,Stock_37873
s43633,81381,9981,189,Stock_43633
s35156,81382,6202,255,Stock_35156
s32977,81383,4485,422,Stock_32977
s8249,81384,5458,288,Stock_8249
s31854,81385,5288,375,Stock_31854
s17764,81386,7756,443,Stock_17764
s49153,81387,3606,221,Stock_49153
s44881,81388,5717,375,Stock_44881
s14183,81389,2369,421,Stock_14183
s11926,81390,8044,410,Stock_11926
s44182,81391,7171,312,Stock_44182
s11516,81392,2153,77,Stock_11516
s42931,81393,4719,148,Stock_42931
s32889,81394,1733,445,Stock_32889
s28557,81395,6067,490,Stock_28557
s31545,81396,9382,416,Stock_31545
s23425,81397,7371,495,Stock_23425
s35339,81398,5045,304,Stock_35339
s607,81399,5147,421,Stock_607
s13936,81400,4203,151,Stock_13936
s17036,81401,1805,371,Stock_17036
s48947,81402,7921,450,Stock_48947
s40389,81403,3657,59,Stock_40389
s34810,81404,1537,394,Stock_34810
s29338,81405,6368,388,Stock_29338
s20162,81406,550,497,Stock_20162
s39780,81407,1644,495,Stock_39780
s44759,81408,5380,385,Stock_44759
s10884,81409,9556,482,Stock_10884
s36810,81410,4522,149,Stock_36810
s39907,81411,5825,300,Stock_39907
s36358,81412,1292,387,Stock_36358
s48434,81413,429,398,Stock_48434
s5237,81414,9844,89,Stock_5237
s19080,81415,6218,76,Stock_19080
s11121,81416,6624,417,Stock_11121
s23622,81417,9226,177,Stock_23622
s8695,81418,5357,130,Stock_8695
s4699,81419,4167,304,Stock_4699
s4052,81420,9050,60,Stock_4052
s40640,81421,2836,320,Stock_40640
s6721,81422,8339,81,Stock_6721
s9838,81423,653,451,Stock_9838
s33012,81424,3031,422,Stock_33012
s37700,81425,8963,410,Stock_37700
s18323,81426,5955,467,Stock_18323
s28510,81427,9770,391,Stock_28510
s39847,81428,9226,500,Stock_39847
s20616,81429,557,388,Stock_20616
s3285,81430,5163,134,Stock_3285
s33850,81431,218,308,Stock_33850
s30596,81432,1373,356,Stock_30596
s12832,81433,9481,136,Stock_12832
s33611,81434,2857,92,Stock_33611
s29455,81435,1452,406,Stock_29455
s29487,81436,3232,447,Stock_29487
s8960,81437,8885,384,Stock_8960
s1220,81438,2110,66,Stock_1220
s37018,81439,1765,298,Stock_37018
s25246,81440,8687,111,Stock_25246
s3627,81441,9348,332,Stock_3627
s1725,81442,1442,286,Stock_1725
s40853,81443,1819,225,Stock_40853
s5625,81444,5970,61,Stock_5625
s48347,81445,4193,262,Stock_48347
s7822,81446,9049,121,Stock_7822
s3267,81447,3311,267,Stock_3267
s34403,81448,1565,492,Stock_34403
s46947,81449,5042,371,Stock_46947
s47412,81450,7001,484,Stock_47412
s4200,81451,9412,88,Stock_4200
s32384,81452,7782,232,Stock_32384
s21592,81453,9246,466,Stock_21592
s24208,81454,8664,339,Stock_24208
s44393,81455,8330,331,Stock_44393
s17291,81456,8759,198,Stock_17291
s12612,81457,411,124,Stock_12612
s8913,81458,3221,409,Stock_8913
s19059,81459,7657,278,Stock_19059
s16830,81460,2362,91,Stock_16830
s16641,81461,8056,207,Stock_16641
s19152,81462,8869,419,Stock_19152
s9296,81463,5190,317,Stock_9296
s20963,81464,6930,307,Stock_20963
s46681,81465,1490,242,Stock_46681
s838,81466,5833,148,Stock_838
s33513,81467,6397,87,Stock_33513
s12983,81468,266,183,Stock_12983
s28066,81469,2911,194,Stock_28066
s34746,81470,5204,409,Stock_34746
s12689,81471,5081,76,Stock_12689
s12228,81472,1760,275,Stock_12228
s24729,81473,342,361,Stock_24729
s27992,81474,1039,399,Stock_27992
s12966,81475,4759,351,Stock_12966
s33065,81476,6695,396,Stock_33065
s41882,81477,7357,302,Stock_41882
s17965,81478,5610,86,Stock_17965
s39760,81479,318,379,Stock_39760
s1161,81480,4214,65,Stock_1161
s19537,81481,2675,434,Stock_19537
s26753,81482,1177,140,Stock_26753
s34851,81483,4356,93,Stock_34851
s18756,81484,6616,319,Stock_18756
s14779,81485,2657,420,Stock_14779
s1595,81486,9056,434,Stock_1595
s16873,81487,3928,407,Stock_16873
s7864,81488,9428,50,Stock_7864
s48741,81489,5744,397,Stock_48741
s1468,81490,8759,429,Stock_1468
s36009,81491,8731,428,Stock_36009
s35875,81492,6137,427,Stock_35875
s39367,81493,8808,369,Stock_39367
s19319,81494,7952,385,Stock_19319
s26536,81495,613,207,Stock_26536
s30442,81496,6390,263,Stock_30442
s42961,81497,8505,108,Stock_42961
s23357,81498,3029,340,Stock_23357
s15185,81499,3552,150,Stock_15185
s4167,81500,594,352,Stock_4167
s26300,81501,7535,459,Stock_26300
s24316,81502,7373,481,Stock_24316
s8759,81503,879,63,Stock_8759
s12637,81504,8509,184,Stock_12637
s34473,81505,7612,239,Stock_34473
s23056,81506,1076,79,Stock_23056
s48932,81507,8777,304,Stock_48932
s32230,81508,9536,217,Stock_32230
s45242,81509,1925,436,Stock_45242
s25758,81510,6328,159,Stock_25758
s24484,81511,5303,342,Stock_24484
s47958,81512,9065,448,Stock_47958
s11322,81513,3854,225,Stock_11322
s43645,81514,7198,477,Stock_43645
s3161,81515,5878,59,Stock_3161
s15862,81516,6799,304,Stock_15862
s18026,81517,6459,187,Stock_18026
s31881,81518,2969,285,Stock_31881
s16469,81519,468,345,Stock_16469
s2603,81520,346,217,Stock_2603
s12211,81521,4709,450,Stock_12211
s46877,81522,7052,461,Stock_46877
s34443,81523,341,390,Stock_34443
s11436,81524,641,122,Stock_11436
s8543,81525,2742,367,Stock_8543
s8774,81526,2814,227,Stock_8774
s5346,81527,4045,178,Stock_5346
s46938,81528,3874,401,Stock_46938
s7186,81529,6707,53,Stock_7186
s36557,81530,5943,157,Stock_36557
s4396,81531,3618,439,Stock_4396
s12084,81532,4262,183,Stock_12084
s4870,81533,2629,238,Stock_4870
s40159,81534,7434,252,Stock_40159
s21236,81535,572,280,Stock_21236
s48273,81536,2583,427,Stock_48273
s18836,81537,8519,136,Stock_18836
s2692,81538,5443,126,Stock_2692
s6358,81539,1265,443,Stock_6358
s48061,81540,6698,413,Stock_48061
s15031,81541,8666,311,Stock_15031
s49765,81542,1224,243,Stock_49765
s33776,81543,936,286,Stock_33776
s23764,81544,393,119,Stock_23764
s29326,81545,4382,98,Stock_29326
s17302,81546,6281,58,Stock_17302
s18246,81547,4007,426,Stock_18246
s21553,81548,5747,420,Stock_21553
s13309,81549,2760,274,Stock_13309
s15217,81550,2135,272,Stock_15217
s8284,81551,1081,110,Stock_8284
s29981,81552,6528,157,Stock_29981
s14665,81553,389,416,Stock_14665
s26490,81554,2679,132,Stock_26490
s44574,81555,3407,411,Stock_44574
s29285,81556,4266,410,Stock_29285
s23944,81557,4445,198,Stock_23944
s39621,81558,5767,239,Stock_39621
s5751,81559,9813,139,Stock_5751
s47985,81560,2233,355,Stock_47985
s23152,81561,1201,255,Stock_23152
s765,81562,1611,63,Stock_765
s747,81563,1644,346,Stock_747
s32643,81564,9780,89,Stock_32643
s13734,81565,8923,417,Stock_13734
s13196,81566,1351,312,Stock_13196
s39180,81567,6075,134,Stock_39180
s41169,81568,478,269,Stock_41169
s49663,81569,9667,368,Stock_49663
s14376,81570,8580,401,Stock_14376
s5933,81571,7434,200,Stock_5933
s43440,81572,2679,110,Stock_43440
s28791,81573,7031,420,Stock_28791
s38049,81574,7613,286,Stock_38049
s5219,81575,4105,273,Stock_5219
s34566,81576,6377,99,Stock_34566
s35359,81577,637,203,Stock_35359
s47072,81578,6602,232,Stock_47072
s22796,81579,1539,394,Stock_22796
s35868,81580,8450,319,Stock_35868
s17730,81581,5394,497,Stock_17730
s15424,81582,9470,402,Stock_15424
s26764,81583,9591,115,Stock_26764
s32105,81584,239,123,Stock_32105
s46130,81585,8379,228,Stock_46130
s20211,81586,6385,246,Stock_20211
s880,81587,6686,190,Stock_880
s24063,81588,3030,350,Stock_24063
s46793,81589,2339,345,Stock_46793
s10710,81590,2396,173,Stock_10710
s23755,81591,7909,240,Stock_23755
s15808,81592,4522,227,Stock_15808
s9058,81593,6774,107,Stock_9058
s8253,81594,9508,338,Stock_8253
s16362,81595,2349,100,Stock_16362
s3701,81596,6641,202,Stock_3701
s27782,81597,912,182,Stock_27782
s44673,81598,5070,104,Stock_44673
s1350,81599,8179,199,Stock_1350
s12446,81600,1652,106,Stock_12446
s3820,81601,5679,327,Stock_3820
s30442,81602,1656,263,Stock_30442
s28385,81603,1810,211,Stock_28385
s9140,81604,8300,154,Stock_9140
s22434,81605,6975,277,Stock_22434
s40608,81606,9465,438,Stock_40608
s42320,81607,162,471,Stock_42320
s38205,81608,3187,92,Stock_38205
s11510,81609,7812,172,Stock_11510
s37953,81610,5289,112,Stock_37953
s31638,81611,4156,197,Stock_31638
s44222,81612,6898,355,Stock_44222
s49788,81613,1468,144,Stock_49788
s44510,81614,185,166,Stock_44510
s12322,81615,7917,407,Stock_12322
s32164,81616,3503,118,Stock_32164
s33356,81617,3339,61,Stock_33356
s12066,81618,1700,407,Stock_12066
s21269,81619,8858,146,Stock_21269
s33051,81620,6801,193,Stock_33051
s42223,81621,7728,282,Stock_42223
s11381,81622,9259,290,Stock_11381
s13891,81623,3819,233,Stock_13891
s5069,81624,3764,123,Stock_5069
s49804,81625,2411,161,Stock_49804
s3582,81626,6782,50,Stock_3582
s14266,81627,9012,235,Stock_14266
s46014,81628,4778,323,Stock_46014
s31296,81629,2940,130,Stock_31296
s48889,81630,215,125,Stock_48889
s5405,81631,6022,313,Stock_5405
s12846,81632,842,488,Stock_12846
s20651,81633,7723,50,Stock_20651
s300,81634,777,291,Stock_300
s12076,81635,9331,130,Stock_12076
s33526,81636,7868,345,Stock_33526
s4069,81637,3409,132,Stock_4069
s46072,81638,3311,305,Stock_46072
s41895,81639,8348,473,Stock_41895
s15536,81640,9412,390,Stock_15536
s4132,81641,5980,345,Stock_4132
s14401,81642,415,165,Stock_14401
s5489,81643,4088,171,Stock_5489
s27770,81644,9108,444,Stock_27770
s30584,81645,1521,122,Stock_30584
s12711,81646,9944,262,Stock_12711
s27292,81647,4559,149,Stock_27292
s49377,81648,5690,87,Stock_49377
s6168,81649,8901,316,Stock_6168
s39818,81650,7911,385,Stock_39818
s43434,81651,5338,339,Stock_43434
s47915,81652,6395,413,Stock_47915
s823,81653,5395,73,Stock_823
s45135,81654,2510,101,Stock_45135
s39350,81655,7348,241,Stock_39350
s28324,81656,1327,164,Stock_28324
s1386,81657,5836,230,Stock_1386
s2823,81658,2430,170,Stock_2823
s46861,81659,3940,156,Stock_46861
s5302,81660,2996,92,Stock_5302
s15592,81661,918,359,Stock_15592
s9324,81662,3862,125,Stock_9324
s33219,81663,3854,405,Stock_33219
s8785,81664,8953,443,Stock_8785
s9351,81665,9604,83,Stock_9351
s34292,81666,2592,474,Stock_34292
s27144,81667,5767,114,Stock_27144
s15870,81668,373,150,Stock_15870
s41556,81669,3632,495,Stock_41556
s4077,81670,5925,293,Stock_4077
s46866,81671,1458,413,Stock_46866
s3081,81672,9241,270,Stock_3081
s41861,81673,5427,355,Stock_41861
s12660,81674,5532,172,Stock_12660
s21037,81675,8035,493,Stock_21037
s27427,81676,2701,369,Stock_27427
s39697,81677,1827,158,Stock_39697
s3231,81678,9040,201,Stock_3231
s36776,81679,1091,436,Stock_36776
s37925,81680,3293,340,Stock_37925
s9465,81681,4071,386,Stock_9465
s46944,81682,5187,416,Stock_46944
s14908,81683,9013,445,Stock_14908
s33196,81684,7201,154,Stock_33196
s35052,81685,8030,342,Stock_35052
s79,81686,9560,121,Stock_79
s24685,81687,3823,342,Stock_24685
s44271,81688,8668,273,Stock_44271
s9462,81689,338,82,Stock_9462
s29598,81690,7228,92,Stock_29598
s13950,81691,2899,360,Stock_13950
s3478,81692,9716,181,Stock_3478
s46024,81693,4449,424,Stock_46024
s49775,81694,8833,107,Stock_49775
s28715,81695,4569,298,Stock_28715
s1486,81696,2701,90,Stock_1486
s41111,81697,7906,140,Stock_41111
s1769,81698,9662,152,Stock_1769
s21887,81699,5764,500,Stock_21887
s48933,81700,2388,178,Stock_48933
s42663,81701,5475,50,Stock_42663
s15326,81702,1022,206,Stock_15326
s36831,81703,3394,195,Stock_36831
s43896,81704,8908,336,Stock_43896
s41399,81705,8001,247,Stock_41399
s21588,81706,8769,198,Stock_21588
s22149,81707,4126,410,Stock_22149
s49447,81708,9728,378,Stock_49447
s530,81709,6881,479,Stock_530
s25428,81710,9832,189,Stock_25428
s13608,81711,3696,110,Stock_13608
s18101,81712,6712,327,Stock_18101
s5503,81713,8421,116,Stock_5503
s21303,81714,1503,230,Stock_21303
s15718,81715,5572,306,Stock_15718
s14665,81716,1673,418,Stock_14665
s4917,81717,7987,85,Stock_4917
s10715,81718,499,197,Stock_10715
s1951,81719,8815,500,Stock_1951
s38615,81720,6697,427,Stock_38615
s18288,81721,315,227,Stock_18288
s25196,81722,618,99,Stock_25196
s20897,81723,3109,81,Stock_20897
s20807,81724,1230,380,Stock_20807
s44781,81725,4312,295,Stock_44781
s28485,81726,2926,390,Stock_28485
s19013,81727,5092,54,Stock_19013
s16369,81728,4538,301,Stock_16369
s45018,81729,7838,146,Stock_45018
s5605,81730,810,441,Stock_5605
s21533,81731,1334,345,Stock_21533
s20676,81732,3657,452,Stock_20676
s9084,81733,5316,440,Stock_9084
s11153,81734,528,87,Stock_11153
s47012,81735,3102,338,Stock_47012
s43622,81736,1993,173,Stock_43622
s18041,81737,3242,85,Stock_18041
s33188,81738,7257,168,Stock_33188
s28926,81739,3244,473,Stock_28926
s11331,81740,7768,60,Stock_11331
s42237,81741,2427,59,Stock_42237
s47230,81742,3711,408,Stock_47230
s3455,81743,9771,192,Stock_3455
s21077,81744,6106,279,Stock_21077
s14817,81745,5513,325,Stock_14817
s19351,81746,1362,390,Stock_19351
s38332,81747,9096,91,Stock_38332
s45540,81748,3562,103,Stock_45540
s11275,81749,2384,485,Stock_11275
s48774,81750,9130,89,Stock_48774
s2663,81751,4500,171,Stock_2663
s26050,81752,409,119,Stock_26050
s22802,81753,1889,390,Stock_22802
s3347,81754,3847,65,Stock_3347
s45455,81755,7971,323,Stock_45455
s42037,81756,4756,292,Stock_42037
s19097,81757,5076,475,Stock_19097
s43777,81758,1849,471,Stock_43777
s22224,81759,9765,423,Stock_22224
s48664,81760,3883,139,Stock_48664
s48925,81761,216,277,Stock_48925
s21483,81762,2221,458,Stock_21483
s21381,81763,1831,395,Stock_21381
s11929,81764,769,215,Stock_11929
s33880,81765,9691,56,Stock_33880
s48143,81766,125,213,Stock_48143
s28388,81767,8110,385,Stock_28388
s11589,81768,7143,117,Stock_11589
s47715,81769,3745,127,Stock_47715
s37555,81770,3973,365,Stock_37555
s6199,81771,6291,342,Stock_6199
s30346,81772,2948,272,Stock_30346
s49557,81773,1746,82,Stock_49557
s23262,81774,8656,122,Stock_23262
s7062,81775,4557,361,Stock_7062
s23822,81776,1650,181,Stock_23822
s5784,81777,6496,210,Stock_5784
s256,81778,4249,307,Stock_256
s8719,81779,8377,362,Stock_8719
s30779,81780,1879,151,Stock_30779
s24651,81781,4234,425,Stock_24651
s35647,81782,5208,106,Stock_35647
s41544,81783,9163,71,Stock_41544
s35034,81784,6470,388,Stock_35034
s26569,81785,6985,420,Stock_26569
s12806,81786,7207,462,Stock_12806
s36906,81787,3972,121,Stock_36906
s36809,81788,8826,261,Stock_36809
s8259,81789,8364,299,Stock_8259
s42466,81790,9609,435,Stock_42466
s25598,81791,4854,471,Stock_25598
s1740,81792,3146,432,Stock_1740
s22941,81793,6320,139,Stock_22941
s43843,81794,3248,261,Stock_43843
s11041,81795,6581,458,Stock_11041
s6688,81796,2121,403,Stock_6688
s15199,81797,1418,442,Stock_15199
s4871,81798,2211,139,Stock_4871
s3919,81799,7704,384,Stock_3919
s49470,81800,7007,81,Stock_49470
s2107,81801,585,192,Stock_2107
s8541,81802,5598,247,Stock_8541
s28243,81803,4895,369,Stock_28243
s20093,81804,8679,104,Stock_20093
s8295,81805,1290,370,Stock_8295
s12879,81806,484,285,Stock_12879
s23824,81807,7042,423,Stock_23824
s2957,81808,2599,459,Stock_2957
s35399,81809,8490,425,Stock_35399
s35801,81810,879,185,Stock_35801
s23066,81811,2372,80,Stock_23066
s25993,81812,5181,487,Stock_25993
s9670,81813,508,93,Stock_9670
s30777,81814,800,236,Stock_30777
s43520,81815,3555,469,Stock_43520
s14757,81816,2203,175,Stock_14757
s1881,81817,5446,80,Stock_1881
s22883,81818,207,335,Stock_22883
s12457,81819,9398,63,Stock_12457
s3981,81820,429,57,Stock_3981
s15772,81821,9866,221,Stock_15772
s26826,81822,9738,281,Stock_26826
s48734,81823,9946,419,Stock_48734
s34436,81824,3419,243,Stock_34436
s18592,81825,7619,467,Stock_18592
s39591,81826,1484,89,Stock_39591
s15739,81827,1209,285,Stock_15739
s4587,81828,4689,80,Stock_4587
s38990,81829,5687,117,Stock_38990
s2936,81830,7321,251,Stock_2936
s4721,81831,3810,337,Stock_4721
s36698,81832,9860,300,Stock_36698
s9975,81833,5640,282,Stock_9975
s34403,81834,9467,496,Stock_34403
s5466,81835,8883,212,Stock_5466
s47364,81836,584,114,Stock_47364
s28221,81837,7407,396,Stock_28221
s48242,81838,4804,243,Stock_48242
s36066,81839,6230,335,Stock_36066
s12745,81840,8249,221,Stock_12745
s20905,81841,6121,489,Stock_20905
s24464,81842,4622,288,Stock_24464
s38552,81843,6096,83,Stock_38552
s8335,81844,8962,316,Stock_8335
s39774,81845,1738,298,Stock_39774
s2,81846,7923,251,Stock_2
s35945,81847,187,56,Stock_35945
s38773,81848,9133,321,Stock_38773
s6558,81849,2283,399,Stock_6558
s31170,81850,5998,243,Stock_31170
s4090,81851,4507,167,Stock_4090
s36,81852,6526,383,Stock_36
s14059,81853,7455,416,Stock_14059
s30789,81854,8223,166,Stock_30789
