stocksymbol,time,quantity,price,stock_name
s62664,84908,9707,301,Stock_62664
s1066,84909,698,474,Stock_1066
s15870,84910,9316,101,Stock_15870
s63518,84911,5148,421,Stock_63518
s26636,84912,6729,153,Stock_26636
s30783,84913,7244,91,Stock_30783
s63223,84914,2421,136,Stock_63223
s29876,84915,6795,238,Stock_29876
s65176,84916,4576,498,Stock_65176
s41796,84917,4775,456,Stock_41796
s4218,84918,4778,500,Stock_4218
s6633,84919,1084,136,Stock_6633
s32778,84920,6569,152,Stock_32778
s6101,84921,5208,108,Stock_6101
s41363,84922,1518,119,Stock_41363
s40581,84923,6315,393,Stock_40581
s37519,84924,1925,279,Stock_37519
s58575,84925,3165,309,Stock_58575
s5149,84926,2576,244,Stock_5149
s62645,84927,4793,151,Stock_62645
s23652,84928,8409,205,Stock_23652
s51693,84929,7264,302,Stock_51693
s11855,84930,176,123,Stock_11855
s31230,84931,1968,325,Stock_31230
s59544,84932,8297,143,Stock_59544
s60456,84933,1048,431,Stock_60456
s63887,84934,6863,428,Stock_63887
s8105,84935,2392,216,Stock_8105
s2997,84936,7215,466,Stock_2997
s21525,84937,5459,278,Stock_21525
s30731,84938,6218,132,Stock_30731
s18319,84939,2751,288,Stock_18319
s57273,84940,1123,390,Stock_57273
s34047,84941,9274,391,Stock_34047
s12007,84942,4707,165,Stock_12007
s48860,84943,1168,85,Stock_48860
s49433,84944,6525,236,Stock_49433
s9950,84945,3048,439,Stock_9950
s63767,84946,3721,378,Stock_63767
s58852,84947,4505,494,Stock_58852
s63072,84948,4267,469,Stock_63072
s26449,84949,3855,410,Stock_26449
s54474,84950,7487,81,Stock_54474
s62747,84951,9663,96,Stock_62747
s58959,84952,5645,282,Stock_58959
s57492,84953,3157,108,Stock_57492
s21241,84954,6160,263,Stock_21241
s28171,84955,3660,55,Stock_28171
s49664,84956,4549,221,Stock_49664
s32198,84957,4782,343,Stock_32198
s58516,84958,707,129,Stock_58516
s60108,84959,5608,156,Stock_60108
s17909,84960,2546,163,Stock_17909
s10371,84961,5626,272,Stock_10371
s22716,84962,820,107,Stock_22716
s19723,84963,3143,99,Stock_19723
s45267,84964,9270,339,Stock_45267
s61661,84965,2506,68,Stock_61661
s3280,84966,554,390,Stock_3280
s19510,84967,9360,488,Stock_19510
s35422,84968,7599,264,Stock_35422
s40492,84969,5592,296,Stock_40492
s21308,84970,3130,407,Stock_21308
s28671,84971,7157,105,Stock_28671
s64077,84972,4103,187,Stock_64077
s25714,84973,1098,195,Stock_25714
s21725,84974,7123,225,Stock_21725
s49532,84975,3365,267,Stock_49532
s43544,84976,5622,181,Stock_43544
s15573,84977,6019,330,Stock_15573
s33854,84978,9811,158,Stock_33854
s32693,84979,291,184,Stock_32693
s18856,84980,8340,157,Stock_18856
s31475,84981,5335,97,Stock_31475
s14078,84982,8801,207,Stock_14078
s6345,84983,2255,164,Stock_6345
s56141,84984,6312,429,Stock_56141
s52323,84985,1471,397,Stock_52323
s6922,84986,1768,79,Stock_6922
s14726,84987,3128,482,Stock_14726
s5524,84988,6669,363,Stock_5524
s19618,84989,9022,448,Stock_19618
s53069,84990,1412,301,Stock_53069
s16238,84991,8076,440,Stock_16238
s65526,84992,8335,50,Stock_65526
s68570,84993,2285,451,Stock_68570
s32946,84994,791,206,Stock_32946
s7637,84995,189,343,Stock_7637
s52521,84996,6082,485,Stock_52521
s68944,84997,8399,214,Stock_68944
s9242,84998,2430,232,Stock_9242
s61754,84999,155,163,Stock_61754
s1509,85000,7296,217,Stock_1509
s64189,85001,3421,372,Stock_64189
s67304,85002,6577,387,Stock_67304
s7032,85003,351,56,Stock_7032
s22327,85004,4601,109,Stock_22327
s52807,85005,2704,110,Stock_52807
s59473,85006,9538,129,Stock_59473
s42150,85007,4403,380,Stock_42150
s19707,85008,5943,128,Stock_19707
s23417,85009,5270,494,Stock_23417
s6951,85010,6113,294,Stock_6951
s5344,85011,6817,237,Stock_5344
s41494,85012,9980,228,Stock_41494
s41091,85013,7776,261,Stock_41091
s54252,85014,4637,117,Stock_54252
s8003,85015,5034,486,Stock_8003
s62752,85016,1708,214,Stock_62752
s10748,85017,2041,277,Stock_10748
s4155,85018,4722,218,Stock_4155
s66420,85019,1297,380,Stock_66420
s7308,85020,5776,362,Stock_7308
s16390,85021,3371,84,Stock_16390
s34306,85022,7225,77,Stock_34306
s67262,85023,5259,328,Stock_67262
s49914,85024,4435,205,Stock_49914
s43201,85025,5232,295,Stock_43201
s9180,85026,1226,207,Stock_9180
s34326,85027,6070,494,Stock_34326
s13782,85028,8839,90,Stock_13782
s9889,85029,7050,266,Stock_9889
s55978,85030,3291,372,Stock_55978
s52754,85031,2703,228,Stock_52754
s67218,85032,2436,130,Stock_67218
s6415,85033,4481,364,Stock_6415
s23964,85034,7057,155,Stock_23964
s6943,85035,2285,288,Stock_6943
s31691,85036,5601,421,Stock_31691
s3064,85037,9436,452,Stock_3064
s69780,85038,2216,416,Stock_69780
s6494,85039,749,241,Stock_6494
s40776,85040,3720,317,Stock_40776
s59231,85041,5829,327,Stock_59231
s3601,85042,1343,181,Stock_3601
s41029,85043,7523,154,Stock_41029
s18715,85044,2365,231,Stock_18715
s12555,85045,232,262,Stock_12555
s54346,85046,4557,465,Stock_54346
s37111,85047,9537,267,Stock_37111
s45589,85048,7443,444,Stock_45589
s17694,85049,296,239,Stock_17694
s55653,85050,2722,75,Stock_55653
s3019,85051,3809,353,Stock_3019
s27458,85052,6808,417,Stock_27458
s9734,85053,6053,400,Stock_9734
s30104,85054,432,193,Stock_30104
s7015,85055,5676,260,Stock_7015
s66417,85056,8196,67,Stock_66417
s11465,85057,7939,320,Stock_11465
s36135,85058,2190,394,Stock_36135
s65296,85059,1436,432,Stock_65296
s59724,85060,556,462,Stock_59724
s4621,85061,6269,368,Stock_4621
s10773,85062,7062,457,Stock_10773
s15778,85063,169,428,Stock_15778
s31585,85064,2016,369,Stock_31585
s42148,85065,2270,464,Stock_42148
s19474,85066,8572,334,Stock_19474
s3243,85067,7159,141,Stock_3243
s53303,85068,4141,194,Stock_53303
s21855,85069,8525,328,Stock_21855
s43065,85070,4036,288,Stock_43065
s22688,85071,4561,390,Stock_22688
s18156,85072,5564,328,Stock_18156
s44299,85073,5239,213,Stock_44299
s26860,85074,249,326,Stock_26860
s60158,85075,5767,391,Stock_60158
s17883,85076,1453,97,Stock_17883
s53399,85077,1428,294,Stock_53399
s39052,85078,3612,201,Stock_39052
s7431,85079,9632,202,Stock_7431
s63349,85080,5048,393,Stock_63349
s6219,85081,3951,371,Stock_6219
s68770,85082,3463,212,Stock_68770
s62969,85083,2319,200,Stock_62969
s41131,85084,2071,342,Stock_41131
s3187,85085,3810,292,Stock_3187
s2764,85086,7527,402,Stock_2764
s43097,85087,1691,175,Stock_43097
s9844,85088,7237,283,Stock_9844
s56418,85089,6723,62,Stock_56418
s2591,85090,2072,159,Stock_2591
s69341,85091,6755,223,Stock_69341
s216,85092,761,299,Stock_216
s66561,85093,445,112,Stock_66561
s17882,85094,6412,307,Stock_17882
s59455,85095,7418,179,Stock_59455
s44750,85096,2034,109,Stock_44750
s11795,85097,2740,212,Stock_11795
s30952,85098,8237,300,Stock_30952
s15238,85099,971,490,Stock_15238
s67952,85100,7186,141,Stock_67952
s51773,85101,858,273,Stock_51773
s53562,85102,127,309,Stock_53562
s45719,85103,5056,341,Stock_45719
s29380,85104,5950,72,Stock_29380
s57369,85105,7058,384,Stock_57369
s25575,85106,4335,247,Stock_25575
s20050,85107,8104,317,Stock_20050
s48909,85108,1527,290,Stock_48909
s69585,85109,7374,73,Stock_69585
s30874,85110,327,406,Stock_30874
s38045,85111,2083,166,Stock_38045
s16107,85112,4564,209,Stock_16107
s12469,85113,5581,382,Stock_12469
s67213,85114,3841,57,Stock_67213
s55958,85115,3568,310,Stock_55958
s8854,85116,4650,330,Stock_8854
s36570,85117,3706,479,Stock_36570
s14414,85118,8978,102,Stock_14414
s59194,85119,1996,496,Stock_59194
s39372,85120,4181,190,Stock_39372
s10991,85121,3025,483,Stock_10991
s22168,85122,827,355,Stock_22168
s42303,85123,5324,463,Stock_42303
s1854,85124,4046,414,Stock_1854
s36658,85125,1272,255,Stock_36658
s57356,85126,538,223,Stock_57356
s608,85127,2189,417,Stock_608
s4865,85128,1774,206,Stock_4865
s27648,85129,8369,175,Stock_27648
s66136,85130,9226,430,Stock_66136
s22451,85131,1045,291,Stock_22451
s44710,85132,2236,383,Stock_44710
s47628,85133,1936,112,Stock_47628
s41792,85134,6479,389,Stock_41792
s22798,85135,2178,458,Stock_22798
s65738,85136,5184,205,Stock_65738
s20304,85137,7634,359,Stock_20304
s9189,85138,6864,287,Stock_9189
s55282,85139,6854,313,Stock_55282
s7602,85140,2133,456,Stock_7602
s22808,85141,2992,78,Stock_22808
s1603,85142,6213,351,Stock_1603
s3087,85143,9430,276,Stock_3087
s20764,85144,2518,422,Stock_20764
s31134,85145,7509,338,Stock_31134
s6742,85146,6561,479,Stock_6742
s17827,85147,9297,460,Stock_17827
s40323,85148,9176,144,Stock_40323
s69569,85149,8583,393,Stock_69569
s65280,85150,4607,208,Stock_65280
s23111,85151,6469,467,Stock_23111
s54190,85152,8971,363,Stock_54190
s44812,85153,4634,270,Stock_44812
s65503,85154,2426,60,Stock_65503
s24304,85155,7477,290,Stock_24304
s1739,85156,2366,80,Stock_1739
s11287,85157,915,55,Stock_11287
s51701,85158,9369,269,Stock_51701
s11106,85159,4658,104,Stock_11106
s40029,85160,6671,156,Stock_40029
s2936,85161,9359,260,Stock_2936
s3639,85162,9662,323,Stock_3639
s66936,85163,682,65,Stock_66936
s54950,85164,5066,242,Stock_54950
s8171,85165,5027,484,Stock_8171
s46927,85166,6354,378,Stock_46927
s52779,85167,6700,150,Stock_52779
s26236,85168,2375,103,Stock_26236
s12905,85169,2295,147,Stock_12905
s9940,85170,2522,322,Stock_9940
s32071,85171,1830,74,Stock_32071
s23635,85172,8463,331,Stock_23635
s4448,85173,598,102,Stock_4448
s9417,85174,7602,434,Stock_9417
s27200,85175,6020,183,Stock_27200
s68713,85176,8331,282,Stock_68713
s41486,85177,4846,408,Stock_41486
s66756,85178,5509,329,Stock_66756
s48227,85179,7097,129,Stock_48227
s52283,85180,7088,500,Stock_52283
s14356,85181,9423,269,Stock_14356
s21295,85182,2483,252,Stock_21295
s12103,85183,7023,416,Stock_12103
s30349,85184,2667,497,Stock_30349
s54464,85185,5550,66,Stock_54464
s64163,85186,1785,261,Stock_64163
s30906,85187,9325,408,Stock_30906
s3073,85188,131,463,Stock_3073
s17470,85189,6571,305,Stock_17470
s59495,85190,5629,322,Stock_59495
s23253,85191,4951,231,Stock_23253
s8308,85192,9421,309,Stock_8308
s55282,85193,9783,308,Stock_55282
s51576,85194,1385,379,Stock_51576
s27000,85195,1008,221,Stock_27000
s64343,85196,5019,50,Stock_64343
s25314,85197,2929,467,Stock_25314
s45758,85198,4617,235,Stock_45758
s41382,85199,7025,126,Stock_41382
s57506,85200,4089,379,Stock_57506
s10771,85201,9230,492,Stock_10771
s51226,85202,3426,436,Stock_51226
s40202,85203,3969,86,Stock_40202
s2997,85204,6445,464,Stock_2997
s67521,85205,5175,324,Stock_67521
s11608,85206,3934,131,Stock_11608
s52499,85207,6536,439,Stock_52499
s60427,85208,7917,98,Stock_60427
s55974,85209,2622,414,Stock_55974
s52226,85210,9255,427,Stock_52226
s41328,85211,9738,251,Stock_41328
s23116,85212,4943,156,Stock_23116
s40307,85213,9808,62,Stock_40307
s60995,85214,8753,204,Stock_60995
s11569,85215,1261,387,Stock_11569
s30000,85216,2496,396,Stock_30000
s35905,85217,1986,331,Stock_35905
s35113,85218,1803,101,Stock_35113
s62199,85219,7811,115,Stock_62199
s22584,85220,1712,126,Stock_22584
s18363,85221,1475,304,Stock_18363
s30984,85222,1908,150,Stock_30984
s56283,85223,7621,412,Stock_56283
s50843,85224,9866,218,Stock_50843
s20614,85225,4163,370,Stock_20614
s51201,85226,8778,206,Stock_51201
s43938,85227,3718,387,Stock_43938
s23574,85228,770,342,Stock_23574
s24221,85229,2180,230,Stock_24221
s45104,85230,9672,426,Stock_45104
s44040,85231,2511,467,Stock_44040
s10028,85232,5599,205,Stock_10028
s63480,85233,8492,140,Stock_63480
s19170,85234,4523,331,Stock_19170
s47072,85235,8629,251,Stock_47072
s62384,85236,5187,116,Stock_62384
s52746,85237,6237,408,Stock_52746
s35758,85238,8876,358,Stock_35758
s2184,85239,5569,276,Stock_2184
s64157,85240,4618,158,Stock_64157
s38593,85241,1707,188,Stock_38593
s43988,85242,6323,168,Stock_43988
s49971,85243,3293,261,Stock_49971
s64770,85244,1429,414,Stock_64770
s36787,85245,5375,406,Stock_36787
s8528,85246,1979,276,Stock_8528
s30540,85247,449,352,Stock_30540
s9188,85248,265,448,Stock_9188
s3947,85249,9634,139,Stock_3947
s29754,85250,692,333,Stock_29754
s61188,85251,1459,305,Stock_61188
s12261,85252,8817,259,Stock_12261
s4420,85253,8218,128,Stock_4420
s17222,85254,1053,367,Stock_17222
s18755,85255,3687,417,Stock_18755
s29704,85256,7644,345,Stock_29704
s46250,85257,1373,272,Stock_46250
s51692,85258,5357,72,Stock_51692
s42247,85259,7370,154,Stock_42247
s26186,85260,7250,60,Stock_26186
s6413,85261,5412,132,Stock_6413
s36096,85262,9098,107,Stock_36096
s36633,85263,4613,377,Stock_36633
s48812,85264,9480,89,Stock_48812
s62413,85265,8876,404,Stock_62413
s21243,85266,2386,481,Stock_21243
s35736,85267,6266,138,Stock_35736
s64644,85268,9647,361,Stock_64644
s58429,85269,9089,85,Stock_58429
s2152,85270,8152,463,Stock_2152
s43026,85271,992,244,Stock_43026
s32379,85272,8396,148,Stock_32379
s60817,85273,8775,247,Stock_60817
s67009,85274,4202,412,Stock_67009
s5023,85275,8832,139,Stock_5023
s39176,85276,2554,100,Stock_39176
s43935,85277,7463,394,Stock_43935
s15501,85278,9054,366,Stock_15501
s29050,85279,4713,69,Stock_29050
s4513,85280,3380,461,Stock_4513
s33031,85281,395,324,Stock_33031
s33527,85282,9495,417,Stock_33527
s30479,85283,1576,142,Stock_30479
s54350,85284,4963,446,Stock_54350
s22105,85285,8693,303,Stock_22105
s5460,85286,1829,289,Stock_5460
s19948,85287,5747,139,Stock_19948
s59744,85288,1266,134,Stock_59744
s53630,85289,6596,294,Stock_53630
s763,85290,648,148,Stock_763
s38203,85291,8317,494,Stock_38203
s54965,85292,3862,325,Stock_54965
s50576,85293,3066,252,Stock_50576
s30890,85294,7738,345,Stock_30890
s47860,85295,1597,252,Stock_47860
s47846,85296,4734,233,Stock_47846
s10535,85297,592,402,Stock_10535
s27301,85298,6523,166,Stock_27301
s28383,85299,7770,214,Stock_28383
s68836,85300,6229,162,Stock_68836
s46748,85301,4934,101,Stock_46748
s52288,85302,9303,73,Stock_52288
s41633,85303,5024,494,Stock_41633
s50097,85304,1529,284,Stock_50097
s62427,85305,2807,210,Stock_62427
s8628,85306,6493,108,Stock_8628
s22092,85307,4216,300,Stock_22092
s12827,85308,3976,379,Stock_12827
s61152,85309,5183,256,Stock_61152
s22738,85310,7509,325,Stock_22738
s61363,85311,8801,419,Stock_61363
s32735,85312,2505,181,Stock_32735
s38403,85313,9829,383,Stock_38403
s32799,85314,7557,120,Stock_32799
s3023,85315,3538,296,Stock_3023
s1249,85316,1307,474,Stock_1249
s42247,85317,2810,152,Stock_42247
s21571,85318,8163,144,Stock_21571
s20688,85319,1062,204,Stock_20688
s63363,85320,8277,386,Stock_63363
s35923,85321,5315,165,Stock_35923
s10093,85322,8147,294,Stock_10093
s14260,85323,7120,261,Stock_14260
s19764,85324,9184,487,Stock_19764
s11618,85325,5410,200,Stock_11618
s43232,85326,5288,350,Stock_43232
s65638,85327,9291,253,Stock_65638
s40563,85328,1347,478,Stock_40563
s57455,85329,1385,138,Stock_57455
s46076,85330,5363,322,Stock_46076
s24640,85331,8870,188,Stock_24640
s12509,85332,2898,122,Stock_12509
s25869,85333,4774,127,Stock_25869
s12327,85334,1027,362,Stock_12327
s41821,85335,8660,317,Stock_41821
s38745,85336,2543,243,Stock_38745
s62299,85337,6844,231,Stock_62299
s26031,85338,1462,391,Stock_26031
s56847,85339,9081,467,Stock_56847
s7390,85340,2771,330,Stock_7390
s40101,85341,2191,256,Stock_40101
s56310,85342,8205,62,Stock_56310
s68163,85343,3008,294,Stock_68163
s1525,85344,258,213,Stock_1525
s12099,85345,903,203,Stock_12099
s20840,85346,2060,359,Stock_20840
s63696,85347,6183,249,Stock_63696
s63723,85348,4097,340,Stock_63723
s20459,85349,134,209,Stock_20459
s5417,85350,4580,159,Stock_5417
s1732,85351,8757,270,Stock_1732
s67936,85352,6058,258,Stock_67936
s46655,85353,8803,120,Stock_46655
s58750,85354,3266,278,Stock_58750
s1856,85355,954,332,Stock_1856
s43154,85356,2976,87,Stock_43154
s39750,85357,936,298,Stock_39750
s31758,85358,8815,362,Stock_31758
s27391,85359,8726,421,Stock_27391
s2447,85360,2453,353,Stock_2447
s4375,85361,9957,338,Stock_4375
s67828,85362,4322,122,Stock_67828
s42438,85363,1260,330,Stock_42438
s35897,85364,3032,181,Stock_35897
s32085,85365,783,335,Stock_32085
s68627,85366,5189,240,Stock_68627
s53378,85367,3911,333,Stock_53378
s53593,85368,432,475,Stock_53593
s45350,85369,1354,259,Stock_45350
s11184,85370,3657,113,Stock_11184
s12915,85371,1336,435,Stock_12915
s32967,85372,3939,334,Stock_32967
s43042,85373,9847,276,Stock_43042
s50647,85374,9613,379,Stock_50647
s32756,85375,1417,166,Stock_32756
s49855,85376,7304,251,Stock_49855
s42447,85377,2464,160,Stock_42447
s69630,85378,1052,363,Stock_69630
s110,85379,4168,152,Stock_110
s42360,85380,7605,167,Stock_42360
s264,85381,2380,248,Stock_264
s51789,85382,550,53,Stock_51789
s12578,85383,5362,424,Stock_12578
s22807,85384,5337,310,Stock_22807
s16136,85385,6079,77,Stock_16136
s43627,85386,422,259,Stock_43627
s29811,85387,662,384,Stock_29811
s1370,85388,5321,414,Stock_1370
s63540,85389,233,419,Stock_63540
s390,85390,8713,177,Stock_390
s38107,85391,9732,334,Stock_38107
s10285,85392,2105,437,Stock_10285
s61287,85393,1169,362,Stock_61287
s49179,85394,3463,187,Stock_49179
s29011,85395,4698,478,Stock_29011
s67816,85396,6796,369,Stock_67816
s61571,85397,5201,495,Stock_61571
s62647,85398,3113,258,Stock_62647
s27308,85399,3375,165,Stock_27308
s18372,85400,5634,413,Stock_18372
s29078,85401,7403,405,Stock_29078
s60126,85402,5400,493,Stock_60126
s49173,85403,3618,334,Stock_49173
s50218,85404,6945,383,Stock_50218
s1046,85405,8872,340,Stock_1046
s57247,85406,6819,195,Stock_57247
s48418,85407,3791,365,Stock_48418
s6935,85408,9585,195,Stock_6935
s8521,85409,3855,72,Stock_8521
s21182,85410,3407,139,Stock_21182
s43789,85411,6937,445,Stock_43789
s57,85412,8172,283,Stock_57
s5264,85413,3230,202,Stock_5264
s67484,85414,4754,258,Stock_67484
s61718,85415,7686,246,Stock_61718
s49057,85416,9995,428,Stock_49057
s16749,85417,9459,293,Stock_16749
s18152,85418,403,286,Stock_18152
s34819,85419,3522,117,Stock_34819
s16498,85420,1408,266,Stock_16498
s19063,85421,8649,51,Stock_19063
s25413,85422,5085,345,Stock_25413
s37615,85423,2904,309,Stock_37615
s46141,85424,9694,482,Stock_46141
s48751,85425,7215,105,Stock_48751
s3267,85426,7097,484,Stock_3267
s57395,85427,2408,480,Stock_57395
s64542,85428,6131,57,Stock_64542
s51032,85429,1203,363,Stock_51032
s13323,85430,1817,162,Stock_13323
s66742,85431,1814,73,Stock_66742
s630,85432,5782,442,Stock_630
s49509,85433,1862,204,Stock_49509
s58242,85434,6167,210,Stock_58242
s69009,85435,6475,122,Stock_69009
s63689,85436,734,411,Stock_63689
s15909,85437,8660,406,Stock_15909
s31997,85438,4193,329,Stock_31997
s41483,85439,6325,141,Stock_41483
s9086,85440,9368,446,Stock_9086
s68639,85441,4561,243,Stock_68639
s53719,85442,9888,209,Stock_53719
s50292,85443,227,95,Stock_50292
s43278,85444,4496,467,Stock_43278
s68402,85445,6496,101,Stock_68402
s15802,85446,5327,75,Stock_15802
s5477,85447,5629,179,Stock_5477
s62687,85448,1270,339,Stock_62687
s28358,85449,5515,279,Stock_28358
s30580,85450,9314,237,Stock_30580
s48018,85451,6619,121,Stock_48018
s11107,85452,3514,133,Stock_11107
s22701,85453,3344,71,Stock_22701
s13227,85454,7565,474,Stock_13227
s64839,85455,409,447,Stock_64839
s49620,85456,2736,75,Stock_49620
s64600,85457,4403,248,Stock_64600
s3213,85458,4745,406,Stock_3213
s4626,85459,4184,244,Stock_4626
s68227,85460,2820,64,Stock_68227
s24339,85461,9706,395,Stock_24339
s2894,85462,6639,363,Stock_2894
s15760,85463,5676,291,Stock_15760
s35603,85464,7293,71,Stock_35603
s55307,85465,2021,433,Stock_55307
s1514,85466,4986,273,Stock_1514
s48140,85467,604,61,Stock_48140
s29539,85468,2970,70,Stock_29539
s11544,85469,5533,362,Stock_11544
s55085,85470,9804,289,Stock_55085
s50492,85471,3306,348,Stock_50492
s4745,85472,354,159,Stock_4745
s57516,85473,1625,206,Stock_57516
s26369,85474,4593,263,Stock_26369
s30591,85475,1320,177,Stock_30591
s13840,85476,1124,153,Stock_13840
s21201,85477,1895,194,Stock_21201
s58779,85478,1845,175,Stock_58779
s39892,85479,2050,286,Stock_39892
s65839,85480,9173,276,Stock_65839
s7340,85481,123,51,Stock_7340
s38042,85482,6662,454,Stock_38042
s48675,85483,8541,199,Stock_48675
s20144,85484,4271,354,Stock_20144
s29990,85485,2144,324,Stock_29990
s41966,85486,4906,195,Stock_41966
s30270,85487,9938,268,Stock_30270
s68718,85488,5924,200,Stock_68718
s45309,85489,6739,196,Stock_45309
s37898,85490,827,147,Stock_37898
s49127,85491,3001,485,Stock_49127
s12287,85492,8216,186,Stock_12287
s11325,85493,2861,154,Stock_11325
s12408,85494,973,70,Stock_12408
s49796,85495,8059,425,Stock_49796
s11737,85496,6049,188,Stock_11737
s1448,85497,6678,482,Stock_1448
s67725,85498,3265,290,Stock_67725
s64466,85499,8903,142,Stock_64466
s53361,85500,6435,122,Stock_53361
s30221,85501,9386,234,Stock_30221
s58832,85502,6047,163,Stock_58832
s49,85503,5381,168,Stock_49
s6321,85504,7389,204,Stock_6321
s55821,85505,3884,280,Stock_55821
s63300,85506,9374,350,Stock_63300
s5228,85507,2387,482,Stock_5228
s30333,85508,9958,76,Stock_30333
s66803,85509,3530,327,Stock_66803
s63740,85510,6136,335,Stock_63740
s62294,85511,7846,157,Stock_62294
s44775,85512,4670,173,Stock_44775
s17036,85513,3270,167,Stock_17036
s2236,85514,4991,392,Stock_2236
s32194,85515,603,193,Stock_32194
s19292,85516,9546,348,Stock_19292
s35547,85517,2028,474,Stock_35547
s64133,85518,8898,142,Stock_64133
s67127,85519,4284,275,Stock_67127
s47990,85520,6199,192,Stock_47990
s42058,85521,2927,299,Stock_42058
s7592,85522,2477,253,Stock_7592
s14848,85523,5252,417,Stock_14848
s54303,85524,2796,226,Stock_54303
s33583,85525,9205,466,Stock_33583
s62164,85526,3303,380,Stock_62164
s19315,85527,2397,356,Stock_19315
s53166,85528,1914,443,Stock_53166
s62761,85529,3255,435,Stock_62761
s22307,85530,5191,221,Stock_22307
s2730,85531,1578,467,Stock_2730
s63016,85532,1119,302,Stock_63016
s28399,85533,6344,160,Stock_28399
s27357,85534,3374,452,Stock_27357
s37555,85535,5026,393,Stock_37555
s53821,85536,6451,367,Stock_53821
s33970,85537,5607,401,Stock_33970
s7795,85538,1375,131,Stock_7795
s27174,85539,8782,273,Stock_27174
s49641,85540,8240,238,Stock_49641
s60128,85541,171,145,Stock_60128
s36123,85542,7023,324,Stock_36123
s57192,85543,1384,464,Stock_57192
s55801,85544,9659,53,Stock_55801
s28100,85545,5530,273,Stock_28100
s40306,85546,9170,310,Stock_40306
s8772,85547,1986,431,Stock_8772
s26096,85548,5401,254,Stock_26096
s47007,85549,2803,296,Stock_47007
s8920,85550,5371,114,Stock_8920
s53765,85551,3286,121,Stock_53765
s13946,85552,7308,227,Stock_13946
s55540,85553,9814,215,Stock_55540
s51509,85554,9446,107,Stock_51509
s69138,85555,3872,265,Stock_69138
s50982,85556,3592,206,Stock_50982
s58819,85557,768,170,Stock_58819
s13874,85558,5998,159,Stock_13874
s46572,85559,6144,135,Stock_46572
s22404,85560,1321,166,Stock_22404
s9562,85561,8891,124,Stock_9562
s65329,85562,4163,50,Stock_65329
s67575,85563,9632,288,Stock_67575
s18913,85564,2051,85,Stock_18913
s27559,85565,8023,372,Stock_27559
s30508,85566,5374,396,Stock_30508
s60665,85567,5786,355,Stock_60665
s44257,85568,6483,110,Stock_44257
s38068,85569,7455,477,Stock_38068
s26730,85570,4990,233,Stock_26730
s47877,85571,8214,231,Stock_47877
s40798,85572,6990,292,Stock_40798
s39901,85573,4056,367,Stock_39901
s32495,85574,8308,108,Stock_32495
s34906,85575,3754,91,Stock_34906
s18922,85576,528,423,Stock_18922
s39296,85577,702,413,Stock_39296
s66598,85578,7600,139,Stock_66598
s18310,85579,6663,308,Stock_18310
s63542,85580,4875,292,Stock_63542
s45676,85581,5973,314,Stock_45676
s12260,85582,539,497,Stock_12260
s60833,85583,4062,393,Stock_60833
s37790,85584,3037,235,Stock_37790
s43277,85585,6864,398,Stock_43277
s19773,85586,7615,115,Stock_19773
s51719,85587,8437,285,Stock_51719
s5957,85588,1105,384,Stock_5957
s37376,85589,7113,164,Stock_37376
s19431,85590,4577,111,Stock_19431
s37750,85591,2816,138,Stock_37750
s3530,85592,4824,289,Stock_3530
s32500,85593,8939,361,Stock_32500
s55953,85594,2825,53,Stock_55953
s23687,85595,1696,215,Stock_23687
s68208,85596,9890,409,Stock_68208
s60199,85597,5450,58,Stock_60199
s55948,85598,5809,297,Stock_55948
s58151,85599,4624,430,Stock_58151
s5816,85600,8050,409,Stock_5816
s16724,85601,462,293,Stock_16724
s57010,85602,276,473,Stock_57010
s38890,85603,6400,305,Stock_38890
s6938,85604,627,380,Stock_6938
s28041,85605,4609,85,Stock_28041
s30053,85606,191,139,Stock_30053
s11324,85607,2327,323,Stock_11324
s27623,85608,6641,181,Stock_27623
s56651,85609,3169,59,Stock_56651
s21821,85610,8009,102,Stock_21821
s63762,85611,6498,430,Stock_63762
s16497,85612,8678,163,Stock_16497
s40255,85613,9270,441,Stock_40255
s19525,85614,1502,328,Stock_19525
s59347,85615,824,144,Stock_59347
s43422,85616,6767,143,Stock_43422
s18677,85617,681,359,Stock_18677
s67434,85618,3267,207,Stock_67434
s49916,85619,8832,271,Stock_49916
s13022,85620,1581,477,Stock_13022
s56012,85621,8444,320,Stock_56012
s36560,85622,1456,274,Stock_36560
s66138,85623,5369,295,Stock_66138
s53856,85624,7266,144,Stock_53856
s21870,85625,2693,476,Stock_21870
s33373,85626,5224,53,Stock_33373
s41551,85627,9804,115,Stock_41551
s33990,85628,7161,161,Stock_33990
s10022,85629,5281,106,Stock_10022
s30291,85630,5188,498,Stock_30291
s47550,85631,8495,426,Stock_47550
s10995,85632,2779,134,Stock_10995
s64952,85633,399,142,Stock_64952
s64391,85634,9494,344,Stock_64391
s5422,85635,806,232,Stock_5422
s16449,85636,4333,423,Stock_16449
s37114,85637,8778,96,Stock_37114
s52850,85638,415,416,Stock_52850
s69808,85639,779,201,Stock_69808
s58136,85640,5594,434,Stock_58136
s23867,85641,1811,230,Stock_23867
s37287,85642,1643,351,Stock_37287
s49934,85643,5056,433,Stock_49934
s9059,85644,2098,124,Stock_9059
s43397,85645,7248,235,Stock_43397
s7808,85646,7442,59,Stock_7808
s24755,85647,2988,398,Stock_24755
